Artist,Lyrics,Genre
عفروتو,"اديتهم المعاد و نسيت فجاه اختفيت
ريس و براحتي اروح لموظفيني في اجتماعي ليت عالعادي
فاكراني وقعت بصوت عالي قالتلي هييييييي
قولتلها انتي بتش بتشجعي ليه
قيم شخصيتي رزله كالعاده
و انت شخصيتك اوتو مان
نحن نمتلك حس الدعابه بنركبلوا الدعامه
انتو تقولوا بس مش هطول حاجه
اشهد يا زمان
اسمراني و ريس في مجالاتك ها عفرت اوباما
فيش عندك جراه و مش هتيجي هنا
انت بتتمسكن شغل سيما و كدا
فيش بالحب فانمشيها سنج
تراكي شتا فا نمشيها تناد
لكل اللي قال كان زمان و جبر
التراك ده ليكو غيرتلكوا النمط
بنشيل بيوتنا انتو بتشيلوا غلط
انت و الشله اللي بتشيلوا زلط
متعملش عنتيلو ناركو لوكو ميكسيكو لا ياجوز
عالكايبورد بتخيبوا قدام مني بتشيطوا يالدود
هبقي ماضي و نسيتوا بس تراكي هيعيش و لا يموت
بين صوابعي نفسيتوا نعصرك و بالكيلو يالمون
سهله سهله مش هكسفك سهله
مبشبعش و مش بكتفي ايه
تلفي تدوري تلفي تدوري ايه
عري كتفك مش هلتفت ايه
عملت كتير و مش بتشكر بتش
و رغم كل ده بتشتم
رغم كل ده بتشتم
في وجودي السين ده بيتقلب
سهله سهله مش هكسفك سهله
مبشبعش و مش بكتفي ايه
تلفي تدوري تلفي تدوري ايه
عري كتفك مش هلتفت ايه
عملت كتير و مش بتشكر بتش
و رغم كل ده بتشتم
رغم كل ده بتشتم
في وجودي السين ده بيتقلب
شافني ضيف جيت تحضني لقتني سيف
قالي انت مجرم قولت قولي بالله عرفت كيف
اوو ايه جيبت زيت و لا لسه بتقول اني فيك
عفروتو جامد بس مهدور حقه زيو زي تريزيجا
اعلاميا و كدا يعني
بس فنيا مش هيجي غيري بعدي
لو عالدنيا كله جري باعني
لما رجعت تاني فوق كله رجعلي
تراكي اللي بيلمعني
و كل الناس اللي ف ضهري اللي بتشجعني
مش محتاج لانتاج بالمناسبه احب اوجه شكر لكل اللي دفعلي شكرا اوي
خد بابا قول مين ضرباك
و انا ازود فيك قرفك
لساني فيك ١٠٠ طلقه
مش سين ده لا بيت طلبه
تحلفش بشرفك
لا لا مش للدرجه
نصكوا ديناصورات منقرضه
الباقي بطاريق مشيين بالبركه
مات الكلام و المبداء
فا مفكرني هسكت لااه
باخد دش في الشقه
و عالسرير الطبجنه و البدله
قتلتوا رتاتاتا
بكسر نفسكوا اسمي النكسه
لا ما تقارن ده و ده ب ده
جبتكك باكيدچ كان بالكابه
سهله سهله مش هكسفك سهله
مبشبعش و مش بكتفي ايه
تلفي تدوري تلفي تدوري ايه
عري كتفك مش هلتفت ايه
عملت كتير و مش بتشكر بتش
و رغم كل ده بتشتم
رغم كل ده بتشتم
في وجودي السين ده بيتقلب
سهله سهله مش هكسفك سهله
مبشبعش و مش بكتفي ايه
تلفي تدوري تلفي تدوري ايه
عري كتفك مش هلتفت ايه
عملت كتير و مش بتشكر بتش
و رغم كل ده بتشتم
رغم كل ده بتشتم
في وجودي السين ده بيتقلب",0
عفروتو,"اهو مكسلتش المرادي
اتقل تتكيف
انت ف راسي متسيڤ
اخوك الشطلاوي بيكتب
القهوجيه بتايد
مش خساره ف طيبتك
اخش ازرزر جيهتك
مطوه ف ايدي ارميها
ف جيهته اعركوا بالشبشب
سيبني متزملنيش
بنبوظ الDEAL
نخمس وشك الفيش
بسنطر الفيل
تحلو و تصيع
و بتسب بالدين
اللي اتربي يديك
اللي قصدنا بيبي
نفسي اقبل تيجو
نفسي اقف وسطيكوا
Fuck u fuck your ego
اسنطر اللي فيكو
اللي زيك سيكا
كلها كلاب بيسا
فيش اي فرق بينكو
ما اللبان مستيكه
بتلف و تفاير
و الكلاب بتضيع
اعمل اسم و اتسيط
بس نفسو قصير
في العركه بنفوز
عالقمه في جيوش
نزفروها سكاكينا
كراريس نعلمها بالموس
سيبني متزملنيش
بنبوظ الDEAL
نخمس وشك الفيش
بسنطر الفيل
ف الحروب قناص
جلدي لون بكار
اسمي احما الطماع
لاجل ورده اسقي الصبار
يا دنيا ميلي عارفيني مين قريب
لو هتعديني كلها تشيل ماشاريب
بنفذ غل و مش هاشيل
مش بحل و مش باسيب
سبلي بطاقتك
ظابط كامين بيلطاش
ديب دوم دوم تاك تاك
عكسك ايد العاويل بتطبطب
فرده وقت الشده
اسال قبلي اسكه
عامل جلب ف الحته
باكل نجوم بالجبنه
ف الخناق سين كارا
بطولي اكسحكوا بسيف و صداده
اللي يحلو يترازي
و درباله و السيوف واحد يابا
انتو تتمشوا احنا بنط
ده الكمين مين راكب بص
دوختك اسمي دبل شوت
هات الجميل يجي ياكل نص
هات حزم برسيم
اكلها للسين
لاه متكلمنيش
حمي الشباب دي حمو النيل
سيبني متزملنيش
بنبوظ الDEAL
نخمس وشك الفيش
بسنطر الفيل
ف الحروب قناص
جلدي لون بكار
اسمي احما الطماع
لاجل ورده اسقي الصبار",0
عفروتو,"كل الناس دي يشوفونا يقولوا واو
نمشي يقولوا نو
احنا فنطظنا ف كل دول
خلصوا بليز هاتلي مور
كل الناس دي يشوفونا يقولوا واو
نمشي يقولوا نو
احنا كل دول
خلصوا بليز هاتلي مور
كل الناس دي بيشفونا يقولوا وااا
من دلوقتي و الناس وسط اسطير
و انتو وسط الناس شويه مساطيل
زي الجيش هنوقفلكوا التصريح
هنضلمها نكسرلكم المصابيح
بص اللقطه دي
في المجال ده انتو مفييييش
باشا اناا صريح
بنقول للهيت اسمحيلي بالرقصه دي
مبنتاثرش فيش الام
فيش تسامح بينا صحبي فيش مجال
مش هاتكلنا في الكلام
اشباح و بنعمل مزيكتنا في السلام
و انتو مش هتيجوا خالص
مش بنطيقكم عمر ما كان ليكوا خاطر
فقد الشء سيبوا فاقد
عشان لو ساعدته مش في مسءليتي
لا مش هترزيني
دبح فيكوا مسولني
كلها كلاب بتعض ايدي
يءسفني اقولك انك انت مش قاريني
فاكس انت مش صديقي
الناس دي فيك معدنها صيني
كله بيفكر في نفسه بيبيضض
لو ليا حاجه عنده مش هقوله سيدي
عرفني بنفسك انت مين
قول اي حاجه غير انك زميل
مستحيل النكسه دي
تيجي مستحيل تطلع سليم
مفقوسيين و احنا مشغوليين
واثقين من نفسنا العب عالمشارييب
مش شغلينا انتو بعينا مش متشافييين
كل الناس دي يشوفونا يقولوا واوووو
نمشي يقولوا نوووو
احنا فنطزنا ف كل دووووووول
خلصوا بليز هاتلي موووور
كل الناس دي يشوفونا يقولوا واوووو
نمشي يقولوا نوووو
احنا كل دووووووول
خلصوا بليز هاتلي موووور
كل الناس دي بيشفونا يقولوا وااا",0
عفروتو,"اتجنت الشباب دي بيطه
ع الطريق ادوس عليكوا تادو زي الجيتار
يابا ملعون ابوها الجيره
بياخدوا بس بيستوردوا يموتوا في الاستيراد
كله بتمنه هتكيش جيلي
تشوفني و انا بحدف الباكو في السما بايدي
بتلمهم استني اديك دي
جديدي ان السنه دي بتاعتي طول السنه جديدي
مجضضنيش عيني مش شايفاك
عفرت بوظ سين تحت المسمي انتقادات بكاش
اتفرمنا سنين now نجوم شاشات
انت طول الوقت تخطط ليه وانا بشبط باك
اصل الشاب دا تراب متسمعوش دا فكسان
النهارده مهرجان الجونه بكره مهرجان كان
بعمل مزيكا لراسي مش محتاج feedback
لو كاشات في جبال متهريش طير مان
تنزل السيوف تلاقي كماشه
كلها بتجيب ورا بس ده متبرمج جاب شاشه
في النازل وانا عارف الحوجه نكاشه
مش بتنفذ اللي بتقوله يابا الناس دي بكاشه
بتكسب fight no خسرانين اي vote
انتوا friends icon فاشل فاكس like boss
انتوا مني كربون وانا ليك idol
انت مش my ويكي ويكي نسيت my bros
مش مستغرب انك متني ما الشباب دي كوكو
هو مستغرب اني مجرم بس في نفسي شيك و so cool
متشلش في نفسك عادي اباشا say قول
وانا اسكندراني ازاز فيكوا زيك زي ال seafood
مش مستغرب انك متني ما الشباب دي كوكو
هو مستغرب اني مجرم بس في نفسي شيك و so cool
متشلش في نفسك عادي اباشا say قول
وانا اسكندراني ازاز فيكوا زيك زي ال seafood",0
عفروتو,"عفروتو
خلق وحوش  غدارين
كلهم بيبانو نو نو مظاليم
داء البكاسه مش نشاطي
فا بيمشوا شو شو بالبساطه دي
خلق وحوش  غدارين
كلهم بيبانو نو نو مظاليم
داء البكاسه مش نشاطي
فا بيمشوا شو شو بالبساطه دي
 في الفرح زميلي جالي
في شدتي باعني
فا مفتكرش ازميلي اني بعاني
محتاج نفسي ومش محتاج حد تاني
 وانتوا ناس مكاره لا وبتلووم
نحفل فاتك سهره وننسوا
نضرب كاسيين انتوا سيرتكوا واحنا بنمشووا
 يابويا تعبنا ابنك دلوقتي ستار
شوفنا المر شقينا ومن صغرنا كبار
شوفنا اللي انت ماشوفتوش شوفنا احنا الصعب
واحنا علي الله
احنا علي الله
احنا علي الله
وزه
دايخه زايفه
انت وحظك
ماشيه ع البركه
واضحه هنبرطش
دايخه زايفه
انت وحظك
ماشيه ع البركه
واضحه هنبرطش
بتلف تدور
بتدور ع المقصود
تشمت زور كنت فاكر انها هتفوووت
مهما تروح مش هيعلي طموحك فوق
غير لو هويت لصحابك اللي بينافقوك
 ناقصين الخبره وانا عارف
فين الفرق مش شايف
ارفعها سكه علي واحد
هات طاسه الخضه لو خايف
مافيش بشويش ع الجامد
الشغله تحب الفايق
بتعاير فا هتتعاير
طوالي انا ع الاجباري
الحمد لله سلكنا فيه
قضينا مر شفتا الشقا
كان جدع بس اتنسي
دلوقتي وقتي وانا قدها
علي الله الدنيا ماشيه
الموجه عاليه المركب راسيه
الرزق في القشه معدن
صدقني اصاحبي مش دايمه
عفروتو
خلق وحوش  غدارين
كلهم بيبانو نو نو مظاليم
داء البكاسه مش نشاطي
فا بيمشوا شو شو بالبساطه دي
وزه
دايخه زايفه
انت وحظك
ماشيه ع البركه
واضحه هنبرطش",0
عفروتو,"انت راديء
و انتو الاديييش
تاخد الطريحه
مش خساره فيك
صاحبي ما في غيرنا
ف قلب الحاره دي
فا بلاش تظييييط
حاولت تصيع
بس انا جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
و ملكش ديه
بسبق بخيري بس الشر فيا
اللي خصاموني صابهم بلا بيا
بحبني جدا ربنا يخليني ليا
لو حد همسلي
اسحب يمين علي رقبتي
مش اسف علي اساتي
لما احضر بيتركن
زي ما بركن التاكسي
لو شوفتك هتتخيط
وشك قميص و انا الترزي
زيي زي القطر
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
انتو عطلانين
بس ف رزقي باصاصين
احنا شاقيانين
و انتو اديكوا بطالين
صعب تزاملني
يا خيش و قش و خنتاريش
بالحب نشيلك
بالشر اخدك مشوار طويل
اه ايه
وانتو ايه
زي التعابين ياه
خاف من زعلي ياه
بعمل زعابيب
ياه ايه ووو اه ايه
لا مش بعاديك ياه
فوق يا غشيم
و ابعد عني الساعه دي عشان
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك
جاي و هرازيك
زيك زيك زيك",0
عفروتو,"مش مجبور ابقا معاكو
عطلان وانا مش هستناكو
ناس بصولي انجح باصولي
اشهد ف الوش بس متبلاش
مجعبد ف السلم بايدي وسناني
واخد القمه مشوار ملاكي
خوفي ع مستقبلي خلاني طورت
بس ناو جالي بانيك اتتاك
ابقو ادعولي بالشفا وابقو انسوني
مالكو بتبصولي بقلوبهم حسدوني
الفكره بس ف التفكير
هو اللي خلي عيني ع الجوتشي
فبقيت نجم كبير بس لسه بكره السوشي
لسه بكره الجوع
فنضلمهالكو نطفي النور
التورته حلوه تحب تدوق
بس برده مش هنحل السوق
مفيش محبه ومفيش صديقي
ومفيش لا لمه ف وقت هموم
ارجوك ياشده ماتكسريني
ولا ترازيني اغرق ف العوم
وانا مش فاضيلكو
وده مش بايدي
بس اما اقابلك ف سكه
متعملش قريبي
زيكو زي حريمي
نابي زي هريدي
جاي اشيلكو كلكو دم
زيكو زي وريدي
فاي حكايه هيحطوك
بس وقت الجد هيلطوك
لو في فلوس مش هيسبوك
بدعي ربي يبعد عني العيون
الناس دي معدومه الضمير
وف الوش ملثمين
وانا واقف وسط الكل
ومش شاغلني المسعورين",0
عفروتو,"كلمات اغنيه فلانتينو عفروتو و ديزي
لسه جاي من الفندق ف رجلي ال VALENTINO
اسمر و رخم جدا زيي زي SEEDORF
و ف ايدي ولعتي ال PIC ومسكت الحديده
عدل مفاهيمك عني ازميلي مش فاضيلك
مش بنداري و ما في كسوف بننافس سوق
ناقصك انت حاجه كبيره ناقصك انت ال ATTITUDE
روح ركبلك AUTOTUNE ماجيتوش جنب ال MUSIC
لا من فتره مش بتيجي سمناك الحاج ضيوف
يا اخي كل ما نقب تحس الحقد بيكبر
تحس ال EGO بيكبر و دي محتاجه دقه
و انا كل ما ازود في الفلوس عيون عليا تكتر
فلوس عليا تظهر اسامي كبيره تصغر
هداف زي RUUD VAN NISTELROOY كله جاي بيحك ف سيطي
تشوفني الاول خوف بيزيد اخوك بي اخوك بيظيط
اروح علي كله ادريفت ب كورڤيت
كده مش هتخلص ريح سيكا
تحتك ستيدچ هتحس ب هيت
هاجي افرقع بومب و صواريخ
هداف زي RUUD VAN NISTELROOY
كله جاي بيحك ف سيطي
تشوفني الاول خوف بيزيد
اخوك بي اخوك بيظيط
اروح علي كله ادريفت ب كورڤيت كده مش هتخلص ريح سيكا
تحتك ستيدچ هتحس ب هيت هاجي افرقع بومب و صواريخ
اول منصه مصحصح انت ابهيم و لا الجرام تسقيط
انسي المحبه و مفيش طيابه ف ايدي بس فيها مطوه ا شقيق
بقيت مثقف و جاي اثقف فيك بحب اصدق بيك
اشد وشك و الحرق هنطفيه اي حد هنصفيه
الفلو سويتش دا اوتوماتيكي
And I you like my shit then keep my shit on repeat
يلهوي في كام هيت محضرها ميكفوش ep
كنت بمشي من غير و لا جني بالظبط اللقطه دي من سنتين
كنت مشغول عالامه و بالكيف كنت مشغول بالجلب اللي ف جيهتي
و مهما بيحصل صايع عمري مجيبت مصيبه لاهل البيت
دلوقتي الجذمه ب ٥٠ الف و بقيت الطقم يخش ف ٢٠٠
هداف زي RUUD VAN NISTELROOY كله جاي بيحك ف سيطي
تشوفني الاول خوف بيزيد اخوك بي اخوك بيظيط
اروح علي كله ادريفت ب كورڤيت كده مش هتخلص ريح سيكا
تحتك ستيدچ هتحس ب هيت هاجي افرقع بومب و صواريخ
هداف زي RUUD VAN NISTELROOY كله جاي بيحك ف سيطي
تشوفني الاول خوف بيزيد اخوك بي اخوك بيظيط
اروح علي كله ادريفت ب كورڤيت كده مش هتخلص ريح سيكا
تحتك ستيدچ هتحس ب هيت هاجي افرقع بومب و صواريخ
كلمات اغنيه فلانتينو عفروتو و ديزي",0
عفروتو,"كلمات اغنيه هنفنطظوك عفروتو
كل الشباب دي عكاريت بيخافوا مني مطاريد
بعلم ف تلاميذ و دفعوش المصريف
ياما ف الحبس مظاليم تشيلها ف وشك لو غريب
باخد عاطل علي باطل ياما ف الحبس مظاليم
كل الناس دي بتثور
و كلت الناس دي بالدور
و انت يابا ودي
خمسلي و مسي
واللي باع يابا غور
و انتو يابا عالبايظ
انتو يابا مجيتوش
تكرفش علي مظبوط
جاي يقوم الدور
و الفودكا جنبي عالسور
و بمجهودي محدش جاملني
ف تراكوا بيطير بس فالشات نفسه يزملني
كل الرجاله محروقه غيرانين مني
خدت منكو الصيت ف العين و ف النيني
فرجت
مالسيوف ل فلوريدا
ماكنش قصدي ليك بس سوري جت
هتبمبك ف الدور يبقي دوري ده
اوووو
النجم صعب تعدوا
جرب يحلو اخواتي ظبطوا
واقف ف الزور اشربلي ذبادو
نمشي كل حاجه
هتجيب كاشات ا باشا تيجي
تقولش يابا انك زميلي
تقولش يابا انك زميلي
كل الشباب دي عكاريت بيخافوا مني مطاريد
بعلم ف تلاميذ و دفعوش المصريف
ياما ف الحبس مظاليم تشيلها ف وشك لو غريب
باخد عاطل علي باطل ياما ف الحبس مظاليم
كل الناس دي بتثور
و كلت الناس دي بالدور
و انت يابا ودي
خمسلي و مسي
واللي باع يابا غور
و انتو يابا عالبايظ
انتو يابا مجيتوش
تكرفش علي مظبوط
جاي يقوم الدور
و الفودكا جنبي عالسور
جيت اغطي
هرمي قنبله وطي
في الحفله ادوني شيك جيت
وانتي عايزه تطوليني شيبي
عايزه تشوفيني بصي فوق
عايزه تطوليني شيبي
ف الحفله ادوني الشيك ليه
عشان الشوطه مني بشوطين
دايره شباب سيب و انا سيب
مش شاغلني دي ولا دي
واحد مش حمل قلمي
و التاني مش حمل قلمين
يا و انت جاي علي غلط
الشغله تدور و علي غضبض
تشدوا كوكو تشدوا ڤودو
تكسلوا انتو علي غطي
كل الشباب دي عكاريت بيخافوا مني مطاريد
بعلم ف تلاميذ و دفعوش المصريف
ياما ف الحبس مظاليم تشيلها ف وشك لو غريب
باخد عاطل علي باطل ياما ف الحبس مظاليم
كل الناس دي بتثور
و كلت الناس دي بالدور
و انت يابا ودي
خمسلي و مسي
واللي باع يابا غور
و انتو يابا عالبايظ
انتو يابا مجيتوش
تكرفش علي مظبوط
جاي يقوم الدور
و الفودكا جنبي عالسور
كلمات اغنيه هنفنطظوك عفروتو",0
عفروتو,"كلمات اغنيه كلم المطافي باتيستوتا و ديزي توسكيني و عفروتو
كلم المطافي
تجي تطفيك 
بعد م تكلم البوليس 
زميلي المخ صاحي
الحبر اللي فراسي 
وزوزنه خف ريشه
و انا خدت كتير
من اللعبه
بس اتعملت ان heal 
مومو قال اه ال key 
يجيب الابطال دي 
يستولوا ع الكازينو
الفيرس
ايام كتير كنت برا الفورم 
بس في هيتات كانت جوا الفرن 
تحس الفلو جي من جوا الدرج 
تحسس الفلو جي من برا ال oribt
طب نايس جاهز 
يعني كلو فريش 
Im nice  gased 
جبت حل الفورما 
4 by 4 
فورد تحس الفورما 
ال full story board 
علي البورده 
اتصل ب المطافي تجي تبخ 
يا مشالله اخواتي ب المظله 
بيجنوا 
زهقنا شويه 
قلنا نعمل ريك
المستوي فوق الصعب 
فوق ال السن 
تخش ف درفه 
شكلك كوره بينج 
اخش club 
محتجش 
فوق السن 
تصادمت معايا يعني 
انت لبست
نخش سموك ولع 
دع ال BIC 
I aint trynna make you wanna get to lose sense 
اسكت شويه بس اجمع و ارجع دوس سيند 
و الوقت عدي بسرعه و لسا فاضل 2 steps 
الناس تتمشي علي خطي
كلم اي حد يجي ياخدك من قدامي بدا ماعمل فيك مصيبه 
دماغي مشغوله فيها تماسيح لو شافوك هيهينوا جيلك
صاحبي انت مش صعب كل اسرارك البيءه في درايڤي انا رميها
تخا تخا تخاطيف تلقي نفسك قصاقيص
والهوا يحطك و يشيلك
عندي عيون شايفه الكل  بكشاف فوق البرج 
بتكتك اني اديك بالي فرجلي زي البرص
انت مش عايش عشان مت انت مش فاهم عشان نورم
انت تتاخد علي البوكس او تكلم حد يصد
عيني هتلاقيها ليها معني بس بصه بحب 
فسلسله هتقتلك لازقه علي صدر الچوچ
انا فراسك واخد ركن  مصحيك زي البن
بجريلك ريقك علي ماييجي البيت اكني drop
لما اجيلك هلعب جولف هاجي بموكب زي ال Boss
راكب جمل علي الهضبه راكن قلبي جوا الجحر
حامي الراب عن الفوضي جاي فثوره فايدي الرمح
زميلي اديني اجابه بعمق مين الي ادالك اذن تكح
كلمني اجي اصفق ف ايدي كتامانس فا انتو تموتوا فينا 
لما باجي اصفر بتبقي انت مصغر مش باين وسطينا
عفرت سرسجي سيكا بس مسمسم فرقته رخمه اصحاب محترفين 
انسوا ان اجي اطبطب ركبوكوا طفطف تروحوا ف دهيه بيها
كلمات اغنيه كلم المطافي باتيستوتا و ديزي توسكيني و عفروتو
بت بارده
ده انتقدني فا فوشوا كدمه 
اتنفيت تنفيسني انت فيك نفس ها 
خدنا M انتو خدتوا فكه 
ملكش لازمه و ملكش حتي
تناقشني اصلا بلاش نفتح 
بكش فكاستك فا كش مكسح 
برمي كاس عالكاشات عجبتك 
و لو انت سيستم صتاب 
نقشت مني تشطب 
كل اللي منك صدك 
قولي ليه مخه نمل صدي 
ركبين ف كله بكل وضوح 
الشغله خالصه ب ٥ وحوش 
كلمات اغنيه كلم المطافي باتيستوتا و ديزي توسكيني و عفروتو
انا اسمي عفرت و ده اسمه دزدز و جنبه توتا و چي و بيج مو 
الشغله عندك ٦ سطور 
و يسيب ف شغله يروح يذكور 
اديته كشاف ب ضهر ايدي 
و شتمت رابه و شيلت زنوب
جاي يساعدك عشان يكون 
لا جاي يجعجع ده اخره صوت 
بس جاي يعلي ف صوت عندي
ف قلب جيهتي فا جابسوه
كلم المطافي
تجي تطفيك 
بعد م تكلم البوليس 
زميلي المخ صاحي
الحبر اللي فراسي 
وزوزنه خف ريشه 
و انا خدت كتير
من اللعبه
بس اتعملت ان heal 
مومو قال اه ال key 
يجيب الابطال دي 
يستولوا ع الكازينو
كلمات اغنيه كلم المطافي باتيستوتا و ديزي توسكيني و عفروتو",0
عفروتو,"كلمات اغنيه تيجي جون عفروتو
بالمنظار
شايفك واد قلوده
قولتلهم يقولولك
فاكس اعمل log out
نزلت نجوم
عفرت downloader
علي وضعك ثابت
بطل يوجا
معاك رشوده متجليش
صاحبي الناس كرهاك متغنيش
كان بيعطلني بس معسفنيش
بس لما تلوص متجليش
متجليش
متجليش
متجليش
لما تلوص لا متجليش
متجليش
متجليش
متجليش
لما تلوص لا متجليش
فاشخ السين غبار
عاش يا زميل go hard
جاي انت ب uber
انا جاي بال mini cooper
خد مصلحته و فلق
خد مصلحته و طار
لا ده مش مجال ده لاه
قلبت سوق خضار
مش شايف كبار
مش هاشوفكوا تاني AY
بماشيكوا براسي AY
باروح بيكوا و باجي AY
بتولعوها نار
بالميه اقتل اسامي AY
بتولعوها اوكاي
مختلف بطفيهالكوا تسونامي
Battery low بكسر للباب اللوح
بجنوا عشان بجيب كذا فلو
قولي مين فيكوا يواجه I dont know
انت ف باب اللوق اخرك احنا ف باتل فوق
اطفالنا تقوم بيك
في قلب الجيهه بنعمل Wave في السيوف هناك
ماتفكرش كتييير
انا متعب و انت اصلي بتسطف كتير
هي دي الاسامي
هي دي النجوم
هي دي الاغاني
هو ده الزبون
مش هتيجوا تاني
مش هتشوفوا نور
ليه بتعمل يوناني
وقت الجد ماجيتوش
اكلتكوا الحمدلله
Tokyo Ghoul
طعمكوا جامد
شيكو بون
مكشوف و باين
خرم الاوزون
بشوطها
بتيجي جون
بتيجي جون
بتيجي جون
لما اشوطها بتيجي جون
بس كدب مافيناش
مطلوب راب هناك
بلبسكوا ف رجلي و انت توصلوني زي الباتينا
بس هاتسرقني لا
هيجيلك جنانه نقولك الحرامي راح الحرامي جاه
ممكن ندمدم فيك
بس كبرنا عالتنطيط
انت ف مجالنا استيور
خد المجال تنضيف
مقضيها مسح و برضه
خارج عن التصنيف
و لما تتعب جامد
ارجوك متجليش
متجليش
متجليش
متجليش
لا ارجوك لا متجليش
متجليش
متجليش
متجليش
لا ارجوك لا متجليش
تيجي جون بتيجي جون
تيجي جون بتيجي جون
تيجي جون بتيجي جون
كلمات اغنيه تيجي جون عفروتو",0
عفروتو,"صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
انا ف كمين قتالين
بس طلعوا مغفلين
بيداروا حاجه ملثمين
حياتي قالتلي متداريش
عايز خدمه متلاقيش
٥ ليا و ٥ ليك
كان بيجري و معدنيش
بس اما توصل متنسانيش
ف فرق شاسع بس تابع
و كل جاي من دماغي نابع
نفسي فيها بس بمانع
من بره شبعان من جوه جاءع
صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
دول سوحوني و قطموني
اكمني انا مبعرفش اعوم
والحياه و ضغط شغلي
مش سامحلي اني اكون
انسان مءهل للتعامل
مع بشر بتعيش تخون
و اعتمد علي نفسي و اكبر
و افضل اقوي من الظروف
يا دنيا بتدوري
و انا ماشي فيكي باصولي
لسه هتشوفي
و بكرا هيفاجاك اسلوبي
ظهوري قليل
بس ف بالكو صعب تنسوني ايه وا
صوتي واطي
بس بكرا هقوي اعلي صوتي ياه
صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
صعب تقرا ان كله فطره
شكلي تايه مش عندي خطه
شخصيتي تلمه بارده سنه
و انا اقوي منك في فرق خبره
يا دنيا بتدوري
و انا ماشي فيكي باصولي
لسه هتشوفي
و بكرا هيفاجاك اسلوبي
ظهوري قليل
بس ف بالكو صعب تنسوني ايه وا
صوتي واطي
بس بكرا هقوي اعلي صوتي ياه
كلمات اغنيه فرق خبره عفروتو",0
عفروتو,"جاي يجعجع اخره صوت
لا هنا لا مافيش هزار
no مافيش اصابه وش
شوطتها فجبت جون
جاي يجعجع اخره صوت
لا هنا لا مافيش هزار
no مافيش اصابه وش
شوطتها فجبت جون ييه
انتو اعداءي ييه
انتم مين انتم اعداءي ييه
انتم اعداءي ييه
انتم مين انتم اعداءي ييه
بس ع السكه بس ع السكه   كله بيجي
ييه وانت ارجوك ما تلاعبيني
ييه وانتم ما شوفت فيكم صاحب
في الشده يداويني ييه
فتلاقيني وقت الفكه تلاقيني
تنزل بالحب نكبروك
عكروت ع الامه نحضروه
تلعب بابجي تلعب ع الجد احنا
نضرب حي تضرب بارود
ييه ما تكلمنيش انتم فاضيين احنا مشغولين
ييه ما تقوليش انك بتحبي شخصيتي ييه
هو   ما تصونيش للاسف تصبح مافيش
تنزل السيوف انت ما تاديش
جاي يجعجع اخره صوت
لا هنا لا مافيش هزار
no مافيش اصابه وش
شوطتها فجبت جون ييه
انتم اعداءي ييه
انتم مين انتم اعداءي ييه
انتم اعداءي ييه
انتم مين انتم اعداءي
السمعه سابقه اسال علينا
التهمه ثابته انت في ايدينا
فهد في غابه وكله صيده
فهد في غابه وكله صيده ييه
متقدرين عكسكم كلكم انتم متكدرين
ها لا لا لا
متاثرين بي كده انتم ما تكلموش الطريق
عشان ييه انتم اعداءي ييه ييه انتم اعداءي
ييه جاي يجعجع اخره صوت
جاي يجعجع اخره صوت
جاي يجعجع اخره صوت
ييه جاي يجعجع اخره صوت
لا هنا لا مافيش هزار
no مافيش اصابه وش
شوطتها فجبت جون  جبت جون
كلمات اغنيه انتو اعداءي عفروتو",0
